,acc,loss,val_acc,val_loss
0,0.73928125,0.6747683619260788,0.772875,0.6031463562250138
1,0.77696875,0.5879496533870697,0.787125,0.5642098245620728
2,0.79334375,0.5436934655159712,0.795,0.553087989449501
3,0.81003125,0.504402814745903,0.79425,0.5603773616552353
4,0.8248125,0.46614902167022226,0.79,0.56743583381176
5,0.840125,0.4310945994108915,0.7865,0.5773947266340256
6,0.8513125,0.4017658494338393,0.79825,0.5834440905451774
