,acc,loss,val_acc,val_loss
0,0.74025,0.6742486720383167,0.7735,0.6010634944438934
1,0.77853125,0.5882079342901707,0.788,0.5716433271169662
2,0.7945625,0.5417186493426561,0.7895,0.566628648519516
3,0.80953125,0.5023347479850053,0.795125,0.5427481790781021
4,0.82171875,0.4731295476257801,0.79925,0.5515864844322205
5,0.83503125,0.4386208507269621,0.7935,0.5679594216942787
6,0.84709375,0.40328689854592087,0.788,0.5694141342043877
7,0.85865625,0.3726332671195269,0.786125,0.608754490673542
