,acc,loss,val_acc,val_loss
0,0.6728024041625811,0.5888348291638559,0.7447447442077659,0.49132369767438183
1,0.8084147257700977,0.42646027236034956,0.8048048053417836,0.41846993431314694
2,0.8403456048531965,0.37572730532452003,0.8153153145993436,0.4313408694825731
3,0.8703981968444778,0.32299760093731955,0.7777777783147566,0.46681972505810027
4,0.8786626596096133,0.29920941327049894,0.7852852858222641,0.4772793441205411
