,acc,loss,val_acc,val_loss
0,0.6438767843278703,0.6105972490616977,0.7642642637272855,0.5067350080421379
1,0.8024042074076669,0.44732720875632576,0.7927927920768211,0.442321147467639
2,0.8418482344102178,0.3759228516059384,0.7882882875723166,0.4481681345461367
3,0.8561232156721297,0.34933862164000834,0.7942942948312731,0.45871957053651324
